time,rov_id,t_sent,t_received,x,y,z,channels,rssi,azimuth,elevation
1700000018.0,1,1700000018000000,1700000018029085,0.0,0.0,6.737987342804892,0,array('h'),206.68813142746956,8.018326794593655
1700000019.0,1,1700000019000000,1700000019028861,0.0,0.0,6.716497217598269,0,array('h'),204.31628107041587,6.9219901104496095
1700000020.0,1,1700000020000000,1700000020028258,0.0,0.0,6.803380567009271,0,array('h'),207.99358423962508,7.906276948527908
1700000021.0,1,1700000021000000,1700000021027449,0.0,0.0,6.261628464938407,0,array('h'),208.03854351177156,4.943630003890817
1700000022.0,1,1700000022000000,1700000022026748,0.0,0.0,7.194522473298432,0,array('h'),208.4502691930643,10.291809693444632
1700000023.0,1,1700000023000000,1700000023026507,0.0,0.0,6.840188742843773,0,array('h'),213.6668047931389,8.15356850816009
1700000024.0,1,1700000024000000,1700000024024998,0.0,0.0,7.233919694792971,0,array('h'),213.51609880992885,7.862753106682611
1700000025.0,1,1700000025000000,1700000025025390,0.0,0.0,6.165993717209,0,array('h'),215.66088736117442,9.143770912175484
1700000026.0,1,1700000026000000,1700000026024051,0.0,0.0,7.423705325691256,0,array('h'),218.38654661473635,9.832140015306358
1700000027.0,1,1700000027000000,1700000027023786,0.0,0.0,7.074473890460487,0,array('h'),219.9804257528382,9.420540397025134
1700000028.0,1,1700000028000000,1700000028022718,0.0,0.0,7.680995163866698,0,array('h'),221.74223512054095,11.554545439801638
1700000029.0,1,1700000029000000,1700000029022122,0.0,0.0,7.732922082292852,0,array('h'),222.3142496693429,12.616334291336292
1700000030.0,1,1700000030000000,1700000030020986,0.0,0.0,7.647308435862472,0,array('h'),224.5382697926997,9.971766061518068
1700000031.0,1,1700000031000000,1700000031020322,0.0,0.0,7.874189135599165,0,array('h'),228.56608926388446,12.016768217660392
1700000032.0,1,1700000032000000,1700000032019874,0.0,0.0,7.562458319786203,0,array('h'),230.6232244328433,13.239271624007486
1700000033.0,1,1700000033000000,1700000033020068,0.0,0.0,7.8180472306460915,0,array('h'),232.24576107446575,13.570347928010921
1700000034.0,1,1700000034000000,1700000034018145,0.0,0.0,7.702103146785957,0,array('h'),234.51291237998717,16.473755741119398
1700000035.0,1,1700000035000000,1700000035017758,0.0,0.0,7.926096200099649,0,array('h'),236.94066158324748,15.266951881087692
1700000036.0,1,1700000036000000,1700000036017497,0.0,0.0,8.265051389928452,0,array('h'),238.88451399315483,17.381575644833212
1700000037.0,1,1700000037000000,1700000037016446,0.0,0.0,8.336981975785026,0,array('h'),242.7533214908928,15.612761390531016
1700000038.0,1,1700000038000000,1700000038015401,0.0,0.0,8.159803210654935,0,array('h'),244.7023422320502,18.188329031796616
1700000039.0,1,1700000039000000,1700000039015092,0.0,0.0,8.520802616509604,0,array('h'),247.9498746517074,16.40567130305701
