t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
37.84,1700000037.84,1700000037840000000,58.46568285581189,-11.982492627463877,0.0,-0.47356335255258275,-1.6013115575451702,0.0,-1.858335399628639
37.85,1700000037.85,1700000037849999872,58.4609436642734,-11.998499749124651,0.0,-0.4742749353989081,-1.6001125078264204,0.0,-1.8589480176550568
37.86,1700000037.86,1700000037860000000,58.45619735749915,-12.014494872286685,0.0,-0.47498639967650236,-1.598911857995296,0.0,-1.8595615366464255
37.87,1700000037.87,1700000037869999872,58.4514439366757,-12.030477980954847,0.0,-0.4756977452074992,-1.5977096092524465,0.0,-1.8601759591017613
37.88,1700000037.88,1700000037880000000,58.44668340299141,-12.04644905914604,0.0,-0.4764089718140624,-1.5965057628001207,0.0,-1.8607912875259558
37.89,1700000037.89,1700000037890000128,58.44191575763642,-12.062408090889168,0.0,-0.47712007931838496,-1.5953003198421654,0.0,-1.861407524429788
37.9,1700000037.9,1700000037900000000,58.437141001802644,-12.078355060225212,0.0,-0.4778310675426901,-1.5940932815840234,0.0,-1.862024672329938
37.910000000000004,1700000037.91,1700000037910000128,58.432359136683765,-12.094289951207209,0.0,-0.47854193630923125,-1.592884649232732,0.0,-1.8626427337489977
37.92,1700000037.92,1700000037920000000,58.427570163475245,-12.110212747900256,0.0,-0.4792526854402904,-1.5916744239969245,0.0,-1.863261711215483
37.93,1700000037.93,1700000037930000128,58.422774083374335,-12.126123434381562,0.0,-0.47996331475818066,-1.590462607086826,0.0,-1.8638816072638464
37.94,1700000037.94,1700000037940000000,58.417970897580055,-12.142021994740446,0.0,-0.48067382408524484,-1.5892491997142526,0.0,-1.8645024244344903
37.95,1700000037.95,1700000037950000128,58.41316060729319,-12.157908413078353,0.0,-0.4813842132438558,-1.5880342030926116,0.0,-1.8651241652737771
37.96,1700000037.96,1700000037960000000,58.40834321371633,-12.173782673508855,0.0,-0.4820944820564156,-1.5868176184369003,0.0,-1.865746832334042
37.97,1700000037.97,1700000037970000128,58.40351871805381,-12.189644760157696,0.0,-0.48280463034535737,-1.5855994469637027,0.0,-1.866370428173606
37.980000000000004,1700000037.98,1700000037980000000,58.398687121511756,-12.2054946571628,0.0,-0.48351465793314446,-1.58437968989119,0.0,-1.8669949553567864
37.99,1700000037.99,1700000037990000128,58.393848425298074,-12.22133234867426,0.0,-0.48422456464226915,-1.5831583484391198,0.0,-1.8676204164539092
38.0,1700000038.0,1700000038000000000,58.389002630622436,-12.237157818854385,0.0,-0.48493435029525533,-1.581935423828833,0.0,-1.8682468140413224
38.01,1700000038.01,1700000038009999872,58.38414973869628,-12.252971051877715,0.0,-0.48564401471465635,-1.5807109172832543,0.0,-1.8688741507014053
38.02,1700000038.02,1700000038020000000,58.37928975073284,-12.268772031931018,0.0,-0.48635355772305666,-1.5794848300268896,0.0,-1.869502429022583
38.03,1700000038.03,1700000038029999872,58.374422667947115,-12.284560743213307,0.0,-0.48706297914306973,-1.5782571632858269,0.0,-1.8701316515993363
38.04,1700000038.04,1700000038040000000,58.36954849155587,-12.300337169935872,0.0,-0.4877722787973404,-1.5770279182877325,0.0,-1.8707618210322132
38.050000000000004,1700000038.05,1700000038049999872,58.36466722277764,-12.316101296322303,0.0,-0.48848145650854435,-1.5757970962618508,0.0,-1.8713929399278435
38.06,1700000038.06,1700000038060000000,58.35977886283276,-12.33185310660846,0.0,-0.48919051209938647,-1.5745646984390045,0.0,-1.872025010898946
38.07,1700000038.07,1700000038069999872,58.354883412943316,-12.347592585042532,0.0,-0.489899445392603,-1.573330726051591,0.0,-1.872658036564345
38.08,1700000038.08,1700000038080000000,58.34998087433317,-12.363319715885044,0.0,-0.4906082562109605,-1.5720951803335832,0.0,-1.8732920195489764
38.09,1700000038.09,1700000038089999872,58.34507124822794,-12.37903448340889,0.0,-0.49131694437725737,-1.5708580625205244,0.0,-1.873926962483906
38.1,1700000038.1,1700000038100000000,58.34015453585505,-12.394736871899273,0.0,-0.49202550971432013,-1.569619373849535,0.0,-1.874562868006333
38.11,1700000038.11,1700000038109999872,58.33523073844368,-12.410426865653807,0.0,-0.49273395204500764,-1.5683791155593032,0.0,-1.8751997387596078
38.12,1700000038.12,1700000038120000000,58.33029985722476,-12.426104448982517,0.0,-0.49344227119221007,-1.567137288890086,0.0,-1.8758375773932416
38.13,1700000038.13,1700000038130000128,58.32536189343102,-12.441769606207828,0.0,-0.49415046697884796,-1.5658938950837094,0.0,-1.8764763865629166
38.14,1700000038.14,1700000038140000000,58.32041684829697,-12.457422321664549,0.0,-0.4948585392278707,-1.5646489353835698,0.0,-1.8771161689304958
38.15,1700000038.15,1700000038150000128,58.31546472305885,-12.473062579699993,0.0,-0.4955664877622614,-1.5634024110346247,0.0,-1.8777569271640393
38.160000000000004,1700000038.16,1700000038160000000,58.3105055189547,-12.48869036467391,0.0,-0.4962743124050335,-1.5621543232833977,0.0,-1.8783986639378116
38.17,1700000038.17,1700000038170000128,58.305539237224316,-12.504305660958483,0.0,-0.49698201297922917,-1.5609046733779792,0.0,-1.8790413819322915
38.18,1700000038.18,1700000038180000000,58.30056587910927,-12.519908452938445,0.0,-0.4976895893079244,-1.559653462568017,0.0,-1.8796850838341876
38.19,1700000038.19,1700000038190000128,58.2955854458529,-12.535498725010996,0.0,-0.4983970412142249,-1.5584006921047222,0.0,-1.8803297723364458
38.2,1700000038.2,1700000038200000000,58.290597938700316,-12.551076461585872,0.0,-0.49910436852126805,-1.5571463632408644,0.0,-1.8809754501382612
38.21,1700000038.21,1700000038210000128,58.2856033588984,-12.566641647085328,0.0,-0.4998115710522214,-1.5558904772307738,0.0,-1.8816221199450884
38.22,1700000038.22,1700000038220000000,58.28060170769578,-12.582194265944185,0.0,-0.5005186486302845,-1.5546330353303357,0.0,-1.8822697844686538
38.230000000000004,1700000038.23,1700000038230000128,58.275592986342886,-12.59773430260983,0.0,-0.5012256010786883,-1.5533740387969912,0.0,-1.8829184464269653
38.24,1700000038.24,1700000038240000000,58.27057719609189,-12.613261741542214,0.0,-0.5019324282206943,-1.5521134888897379,0.0,-1.883568108544322
38.25,1700000038.25,1700000038249999872,58.26555433819675,-12.628776567213908,0.0,-0.5026391298795958,-1.5508513868691252,0.0,-1.8842187735513272
38.26,1700000038.26,1700000038260000000,58.260524413913174,-12.644278764110089,0.0,-0.5033457058787174,-1.5495877339972546,0.0,-1.8848704441848967
38.27,1700000038.27,1700000038269999872,58.255487424498625,-12.659768316728567,0.0,-0.5040521560414155,-1.5483225315377787,0.0,-1.8855231231882708
38.28,1700000038.28,1700000038280000000,58.250443371212384,-12.675245209579773,0.0,-0.5047584801910769,-1.5470557807559009,0.0,-1.8861768133110235
38.29,1700000038.29,1700000038289999872,58.245392255315444,-12.690709427186828,0.0,-0.5054646781511208,-1.545787482918371,0.0,-1.8868315173090737
38.300000000000004,1700000038.3,1700000038300000000,58.24033407807058,-12.706160954085519,0.0,-0.5061707497449983,-1.544517639293487,0.0,-1.8874872379446956
38.31,1700000038.31,1700000038309999872,58.23526884074235,-12.72159977482431,0.0,-0.5068766947961905,-1.5432462511510925,0.0,-1.888143977986528
38.32,1700000038.32,1700000038320000000,58.23019654459706,-12.737025873964384,0.0,-0.5075825131282117,-1.5419733197625756,0.0,-1.8888017402095851
38.33,1700000038.33,1700000038329999872,58.22511719090277,-12.752439236079647,0.0,-0.5082882045646073,-1.5406988464008673,0.0,-1.8894605273952663
